index,Recency,Frequency,Monetary
1829,0.066849357,0.138159617,0.418114214
986,1.68600112,-0.282554741,0.419308665
2605,0.309622152,-0.255003783,0.419332545
467,0.287728683,0.289071661,0.419654894
2045,-1.140982004,-0.58722335,0.419822013
898,-0.242382455,-0.889367174,0.422291018
1759,0.115489141,1.041369119,0.42614816
355,0.220612081,-0.282554741,0.428655239
1351,1.496984995,0.469611695,0.432094807
804,0.497215824,0.309827306,0.43223698
2670,-1.106353868,2.455672192,0.433006874
1181,1.619701546,0.268126456,0.434711212
1820,-0.632016005,0.371006336,0.434758529
413,-1.567758383,0.023501002,0.436000138
3048,-0.574040686,1.26840348,0.436011958
2935,-1.479370101,2.508960253,0.438091035
225,-0.803279042,0.023501002,0.439389137
1409,-1.354370194,1.820818564,0.439613252
3010,-0.851009019,0.115724025,0.439742989
1992,-0.46573343,0.070125054,0.441334391
790,-0.483156889,0.469611695,0.442453354
1068,-1.303996075,0.023501002,0.443206758
287,-1.411547387,0.371006336,0.443300909
556,1.718679954,-1.076633299,0.445370895
2084,-0.518725019,2.519542544,0.447109574
2069,-0.875817158,0.526931854,0.448025175
74,0.016894271,-0.098041437,0.449245194
2133,-0.693076031,2.434177838,0.450007252
867,0.309622152,-0.367988408,0.450241662
2136,-1.140982004,-0.889367174,0.451073549
2585,-0.780267246,2.015856689,0.452595648
1897,-0.142080789,0.246986399,0.452712676
2833,-0.198617405,0.430648756,0.453379573
2165,-0.365689454,0.182340345,0.457071934
3022,-0.227657104,-0.282554741,0.45801708
2226,-1.17759363,0.391052148,0.458413649
912,-0.851009019,-0.048517895,0.461233571
3596,0.029512257,0.070125054,0.461594458
2049,1.160206634,0.309827306,0.46267665
2524,0.487200996,0.225645948,0.463351211
1736,-1.567758383,0.289071661,0.465686814
1030,0.517114563,-0.310553771,0.466499443
477,-0.780267246,0.450207536,0.466731551
1136,1.251669432,-1.129692039,0.467091254
1591,-1.303996075,-0.000217723,0.469386893
127,0.115489141,0.330398444,0.469560677
3116,-1.567758383,0.993899989,0.472327208
1702,-0.73576221,-0.048517895,0.475828025
1915,-0.693076031,0.430648756,0.476947208
3245,-1.258454391,0.72683291,0.477362385
2936,-0.875817158,0.488864841,0.477546875
488,-0.55532475,0.846754597,0.477569935
2109,-1.011764514,0.977909047,0.480196689
1345,-0.73576221,-0.729314009,0.480772183
1158,0.265601039,0.410931597,0.481566042
2181,-0.414795485,1.680746831,0.483841995
2494,-1.140982004,1.49437273,0.484198053
1585,1.333151523,0.330398444,0.484485141
1720,-0.875817158,0.225645948,0.484668852
1945,-0.757772767,1.955939223,0.486195174
711,-1.140982004,0.046945496,0.486722753
3580,-0.55532475,-0.098041437,0.487399189
236,0.841011399,0.309827306,0.488167017
121,-0.612371324,0.225645948,0.488396151
2311,-0.757772767,1.991997505,0.488774155
2816,-0.632016005,1.795735022,0.488934494
2381,-0.349695081,0.526931854,0.489174975
1674,0.287728683,-0.427513616,0.489415421
1104,-1.479370101,0.115724025,0.489770304
1721,0.6330652,-0.339023471,0.489816089
101,0.770605036,-0.227880049,0.489987775
2411,-0.55532475,-0.098041437,0.490742985
3003,-0.128248765,1.149353063,0.491760839
2959,-1.567758383,0.138159617,0.49227525
463,-0.780267246,0.691589972,0.492663813
3627,-1.411547387,0.410931597,0.495164473
1667,0.016894271,0.330398444,0.496031417
645,-1.140982004,-0.310553771,0.497228438
3067,-0.875817158,0.182340345,0.498732063
3453,-0.431561164,-0.58722335,0.499426468
620,-0.875817158,0.391052148,0.50131472
2934,-1.140982004,0.225645948,0.501519344
2260,-0.780267246,0.929413305,0.501553445
3233,0.186195327,0.182340345,0.502087613
3316,-0.156030538,0.070125054,0.504892068
3262,1.376710256,0.268126456,0.504903412
1357,-1.106353868,0.691589972,0.505583952
417,-0.448537757,0.673794595,0.505878767
1905,-1.17759363,0.371006336,0.506966873
2618,0.623616194,0.350789912,0.509480445
1260,-1.140982004,0.430648756,0.509503073
3560,0.526999603,0.410931597,0.51000081
1149,-0.593051416,0.58298246,0.510079982
1947,1.152456019,0.961831898,0.510125222
123,0.066849357,0.182340345,0.510260933
2083,-0.128248765,0.371006336,0.511866025
64,-0.156030538,0.350789912,0.512430837
1696,0.976436561,0.601398085,0.512690587
138,-1.140982004,0.430648756,0.5151506
1841,-0.518725019,0.430648756,0.516029924
658,-1.073418014,0.526931854,0.517494453
1410,-0.25725009,-0.024220536,0.517697134
672,-0.714205625,0.246986399,0.518113682
2363,-0.074041057,-0.553873918,0.52047594
2372,0.614129913,-0.521274199,0.520588347
2409,0.209205956,0.115724025,0.521768169
1493,-0.156030538,0.391052148,0.523227771
362,-0.901324528,0.450207536,0.52434969
2993,-0.612371324,-0.339023471,0.524473056
249,0.103446888,-0.098041437,0.5245067
192,-0.714205625,0.115724025,0.524753401
3559,0.841011399,-0.692347911,0.526591316
941,-0.593051416,0.410931597,0.52702809
854,-0.483156889,0.450207536,0.527979646
104,1.705645173,0.204099296,0.52970229
1075,-1.354370194,2.156139471,0.530540611
294,-1.411547387,0.309827306,0.530853479
1193,0.220612081,0.673794595,0.531613061
628,0.342039105,0.246986399,0.532026222
2168,-0.714205625,0.488864841,0.533120056
495,-0.333877457,-0.000217723,0.533945549
1235,0.566123511,0.391052148,0.534057071
2127,1.531528958,-0.553873918,0.534090527
1575,-1.479370101,0.564434817,0.538356288
1001,-1.303996075,1.808297421,0.539446081
2598,-0.851009019,2.156139471,0.540024057
2522,-0.672349015,0.637844308,0.540079622
2683,-1.303996075,-0.310553771,0.541201635
1843,1.296381662,-0.767384301,0.541823425
1382,0.99289989,1.103533678,0.542600345
2890,0.197734088,-0.367988408,0.543576545
550,0.892599777,-0.148886303,0.543864861
242,-1.303996075,0.246986399,0.544984399
160,-0.632016005,0.430648756,0.546280376
3616,-0.780267246,0.488864841,0.547088481
793,0.054488041,-0.048517895,0.547121683
1743,2.06576372,-1.186184352,0.548404988
2425,-0.25725009,-0.692347911,0.549455256
221,-0.652002409,-0.255003783,0.549842035
2592,1.129080327,1.870498553,0.550747862
2248,0.585442932,-0.098041437,0.551631135
2373,0.287728683,0.350789912,0.551818773
2456,1.017413296,0.309827306,0.552778712
471,-0.757772767,0.093048461,0.553705042
846,-0.954697669,0.391052148,0.556326935
2316,-1.041948201,0.526931854,0.556492046
373,-1.140982004,0.488864841,0.556756192
2142,-0.333877457,0.564434817,0.556888249
3318,-1.140982004,0.526931854,0.557284361
92,0.151165667,-0.847276495,0.557889356
2824,-0.272264215,1.521600791,0.558153287
1754,0.556403925,0.204099296,0.559230585
2897,-1.411547387,1.057028602,0.55929652
2255,0.220612081,1.535136277,0.559736024
3554,-1.140982004,0.601398085,0.560790374
1201,-1.411547387,0.410931597,0.561690454
1321,-0.25725009,0.160362696,0.562644903
891,-0.381866639,-0.729314009,0.562919072
567,-0.875817158,-0.048517895,0.563094517
2119,-0.574040686,0.450207536,0.564004354
1071,0.3739685,0.488864841,0.564771312
1159,0.456887639,1.354923695,0.565592676
309,-0.593051416,0.204099296,0.566435535
1646,-0.593051416,-0.123292073,0.567595162
235,-1.354370194,0.564434817,0.569278515
842,1.795891301,1.209429573,0.569770095
2243,-0.901324528,0.488864841,0.570632751
1340,-0.114531535,0.637844308,0.571309471
1888,-0.536890305,1.820818564,0.572498546
1785,-0.632016005,0.225645948,0.572607594
932,-1.140982004,-0.489375795,0.573043719
1276,-1.073418014,2.434177838,0.574264285
1304,1.57251207,1.521600791,0.574874244
215,-0.242382455,0.309827306,0.574928694
2398,1.009266088,0.046945496,0.579366067
1271,1.981995138,-0.847276495,0.579637595
283,0.814832794,0.115724025,0.580137096
3046,-0.693076031,1.439270814,0.580842667
3041,1.440944429,0.564434817,0.582187882
2896,-0.672349015,0.601398085,0.582643283
1597,-0.757772767,0.469611695,0.583510382
1148,0.243231541,-1.076633299,0.587742104
876,-0.272264215,0.58298246,0.587925858
3193,-1.479370101,0.637844308,0.587990708
789,-0.021502484,0.430648756,0.588336532
2107,-1.140982004,0.488864841,0.588563441
2086,-1.140982004,0.246986399,0.589773126
2613,-0.213070029,-0.656395162,0.59557222
2860,1.626389553,0.880102338,0.596884571
1240,0.892599777,0.115724025,0.596884571
6,1.469085496,0.350789912,0.597357635
852,-0.448537757,-0.000217723,0.597637112
2386,-1.354370194,2.133089323,0.59866864
1372,0.079128534,0.564434817,0.59881902
585,-1.140982004,0.709268655,0.601898955
2010,-1.17759363,0.268126456,0.601898955
679,-1.073418014,1.072608392,0.601984729
3593,0.103446888,0.564434817,0.602660051
2933,-0.780267246,0.709268655,0.606792037
1473,-0.927593815,-0.367988408,0.607144836
118,0.661192888,0.450207536,0.607839535
1937,-0.757772767,0.289071661,0.60874757
684,1.073792826,0.410931597,0.611671439
2015,-0.652002409,0.391052148,0.612641424
802,-0.333877457,0.450207536,0.614132658
2406,-0.349695081,1.575435677,0.615452404
1457,-1.411547387,-0.339023471,0.615824733
3461,-0.46573343,0.545752277,0.617695816
456,-1.411547387,-0.621376729,0.617748943
2244,0.09132719,0.160362696,0.618067668
2475,-0.803279042,0.391052148,0.619862072
2902,0.186195327,0.488864841,0.620318343
666,-0.757772767,0.430648756,0.623847775
314,1.318495922,0.093048461,0.626143918
2771,-1.567758383,0.115724025,0.626281379
3217,-0.982721077,0.469611695,0.627179901
2218,-0.803279042,0.65588018,0.627264445
2098,-0.047572727,0.637844308,0.628236398
36,0.546643755,0.371006336,0.628521543
1673,1.073792826,0.58298246,0.629450584
1518,1.236618143,0.450207536,0.630305289
1119,1.355006515,1.209429573,0.630495167
775,-1.041948201,2.665177185,0.635666726
1614,-0.518725019,1.907344505,0.636865282
763,-0.060755989,0.350789912,0.637453748
3354,0.054488041,-1.312878513,0.638262568
2089,0.797232731,1.354923695,0.639217967
304,0.00418711,-0.20116426,0.639406886
2312,-0.142080789,-0.048517895,0.639742691
437,-1.011764514,0.564434817,0.639931553
3416,0.029512257,2.291844099,0.640267259
3057,-0.954697669,0.778860693,0.640393132
2102,-0.954697669,0.778860693,0.641735218
2754,0.770605036,0.526931854,0.642133454
692,0.103446888,0.564434817,0.642992497
1100,-1.479370101,0.225645948,0.644510514
76,-1.479370101,0.619684474,0.644667475
2658,-0.574040686,0.619684474,0.645274263
464,-0.826845578,0.795988492,0.645703072
3160,-0.349695081,0.72683291,0.645776274
167,0.103446888,0.391052148,0.647636652
1523,-1.106353868,-0.339023471,0.648534784
232,0.320483362,0.744284929,0.651518317
950,-1.411547387,0.507970447,0.652258204
1942,-1.17759363,0.545752277,0.652549906
882,-0.536890305,2.109910039,0.653143578
3229,0.446691531,2.519542544,0.654122181
2866,-1.216574491,-0.93311034,0.654309512
3578,1.049767664,1.654703204,0.654715326
3021,0.436448542,-0.048517895,0.65617133
703,-0.757772767,0.526931854,0.657968881
3174,-0.901324528,-1.312878513,0.6592458
91,-1.106353868,0.829933595,0.660646238
2955,-0.927593815,0.225645948,0.661040235
2370,0.298704225,0.564434817,0.661537792
1683,-0.803279042,0.391052148,0.661599976
909,1.927144794,-0.148886303,0.661682886
598,0.276694603,0.246986399,0.662283864
3550,-0.612371324,2.336136243,0.662708571
124,-0.31823085,0.58298246,0.662874282
3342,1.229064277,-0.098041437,0.664706434
261,1.51775478,-0.255003783,0.665047813
2148,0.115489141,1.26840348,0.666939721
2729,1.744604949,-0.20116426,0.667115369
3179,0.934841671,0.225645948,0.667363314
702,-0.875817158,0.070125054,0.668519934
2284,-0.780267246,0.673794595,0.668943151
203,-1.073418014,0.309827306,0.673777183
2297,-1.106353868,0.469611695,0.675382183
2379,-0.074041057,0.093048461,0.677355583
865,0.298704225,0.619684474,0.678197723
776,0.23195358,0.691589972,0.680085956
332,-0.087430327,0.619684474,0.680157751
2023,-1.354370194,-0.692347911,0.680670491
3079,-0.954697669,2.530100137,0.681439325
2838,-1.354370194,0.410931597,0.683231983
1293,-0.851009019,0.58298246,0.685237623
1184,-0.25725009,0.225645948,0.685462605
1469,-1.354370194,-0.729314009,0.68658709
1543,-0.128248765,0.410931597,0.687710868
2668,-0.927593815,0.691589972,0.689007442
1474,0.487200996,0.58298246,0.689252358
9,-1.479370101,-0.656395162,0.690170494
2660,-0.714205625,0.225645948,0.691516241
1826,-0.074041057,0.350789912,0.696574117
190,-0.73576221,0.246986399,0.696807838
3267,-0.632016005,0.182340345,0.698128297
2839,-0.170101072,-0.000217723,0.700847404
2908,0.151165667,0.430648756,0.702195281
2030,-0.349695081,0.410931597,0.702711868
1320,-0.672349015,1.719470772,0.705929585
870,0.595043741,0.691589972,0.708657088
2641,-0.55532475,0.507970447,0.710049547
1063,-0.632016005,0.795988492,0.710715125
169,-0.242382455,0.488864841,0.71574939
1729,-1.354370194,0.526931854,0.71716651
381,-1.411547387,-0.227880049,0.717186603
3313,-0.693076031,0.182340345,0.718381732
521,-1.106353868,0.309827306,0.719867005
398,-0.780267246,0.526931854,0.720388567
2013,-0.500817436,0.526931854,0.720679372
3362,-0.483156889,1.149353063,0.721461306
3064,0.352735322,0.637844308,0.723074227
490,0.298704225,0.744284929,0.723514774
2748,-1.073418014,1.955939223,0.723945205
431,-0.074041057,0.72683291,0.724415558
519,-0.142080789,1.783130957,0.728353707
3581,-0.142080789,0.309827306,0.730957759
2170,-0.074041057,0.182340345,0.731545895
3644,-0.757772767,0.430648756,0.733518242
78,-1.106353868,-0.339023471,0.734483709
973,-0.272264215,-0.310553771,0.735269636
3120,-0.927593815,0.469611695,0.737138572
3345,0.320483362,1.870498553,0.737873688
390,-1.567758383,0.72683291,0.738032592
695,-0.242382455,0.863476939,0.738231204
1777,-0.483156889,0.350789912,0.741782669
45,0.066849357,0.410931597,0.749180676
3228,-1.216574491,-0.148886303,0.74959518
1581,-0.500817436,0.880102338,0.749723459
1572,-0.757772767,1.369128004,0.750601437
1282,-1.216574491,1.757796149,0.752395534
983,0.197734088,0.371006336,0.75317374
3525,-0.851009019,-1.567036168,0.753735023
1868,-0.431561164,1.34065907,0.755565375
1568,-1.106353868,0.637844308,0.759976236
936,-1.567758383,0.709268655,0.762084565
3230,0.352735322,-0.521274199,0.762280564
3255,-0.593051416,0.619684474,0.764376443
2597,-0.780267246,0.709268655,0.76657746
2321,-1.140982004,0.813012167,0.767916336
1631,0.806047728,1.882819343,0.768267994
415,-0.593051416,-1.026449096,0.769420178
219,-0.693076031,0.619684474,0.769527548
1255,-0.46573343,0.371006336,0.769605631
3164,-1.354370194,0.813012167,0.771215355
485,1.259167134,0.673794595,0.772219494
1452,-1.479370101,2.477063454,0.772599558
3363,0.151165667,1.745064551,0.773651632
2893,0.103446888,0.709268655,0.774995067
3033,-0.242382455,-0.93311034,0.775131303
928,0.265601039,-1.312878513,0.776726449
3081,-1.17759363,0.619684474,0.777883033
3122,-1.411547387,0.507970447,0.779699047
98,0.689000305,-0.521274199,0.779699047
1434,-0.114531535,1.34065907,0.780009628
3107,0.103446888,-0.806664074,0.781154442
1941,-0.875817158,-0.767384301,0.78129022
1084,0.186195327,0.691589972,0.781901096
2778,-0.074041057,0.469611695,0.782007736
2685,-1.567758383,0.430648756,0.78241485
1634,-1.041948201,2.167616789,0.783306308
2840,0.585442932,0.880102338,0.784245746
1583,0.016894271,0.744284929,0.786268261
1019,-0.047572727,-0.024220536,0.787467169
2968,-0.574040686,0.526931854,0.788327193
1337,-1.073418014,0.601398085,0.788752225
1758,-0.142080789,-0.889367174,0.789997774
660,-0.034488965,0.093048461,0.790383819
696,0.707365963,0.182340345,0.791097789
1436,1.538394615,2.027733338,0.791242479
184,-1.106353868,0.469611695,0.792100738
1507,-1.411547387,0.795988492,0.793286211
32,-0.074041057,-0.397475362,0.793642668
2688,1.633064458,-1.468745318,0.797030369
1188,0.841011399,0.507970447,0.799999101
731,-0.381866639,-0.458135302,0.801687893
948,-0.198617405,-0.148886303,0.802339966
2810,-1.17759363,1.453128621,0.802368728
1724,-1.411547387,0.564434817,0.803221816
1203,-0.875817158,0.469611695,0.804764038
3281,-0.927593815,0.410931597,0.804783188
2617,-1.411547387,1.179533017,0.805874406
313,0.115489141,1.311945755,0.809631297
1470,-0.448537757,0.309827306,0.810385577
1055,-1.140982004,-0.20116426,0.810452397
1700,0.761667175,0.410931597,0.812112577
2336,-0.142080789,-0.255003783,0.814390511
2405,-0.170101072,1.025628706,0.815495109
2829,-1.354370194,0.709268655,0.815580782
18,0.029512257,0.225645948,0.818101627
87,-1.106353868,0.289071661,0.818690914
1940,-0.803279042,1.453128621,0.819232513
351,-1.17759363,0.225645948,0.821330899
77,-0.333877457,0.896632459,0.823407953
2151,1.296381662,-0.048517895,0.823673344
3432,0.220612081,-0.521274199,0.823796549
141,-0.500817436,0.913068924,0.826580685
1312,-0.826845578,-0.9787174,0.827365927
596,2.012124856,-0.729314009,0.827999554
498,-0.500817436,1.56205314,0.829568506
704,1.5452461,0.246986399,0.829880248
1542,-0.500817436,0.507970447,0.83073963
406,-1.140982004,1.194516221,0.830966214
1476,-0.632016005,0.961831898,0.831126694
105,0.103446888,-0.427513616,0.831381546
13,-1.17759363,0.846754597,0.83236287
2282,-0.060755989,0.488864841,0.832787321
1730,0.95987435,1.009806097,0.832891061
3584,-0.593051416,0.673794595,0.833371962
1616,0.426158022,-0.255003783,0.833635932
1082,-1.303996075,0.829933595,0.833899866
1586,-0.612371324,0.72683291,0.835162457
112,-1.567758383,0.601398085,0.835718102
2309,0.36337819,-0.282554741,0.836621848
1983,-1.140982004,1.34065907,0.838569058
2491,0.151165667,2.665177185,0.839386843
638,-0.780267246,0.115724025,0.843826688
2441,-1.106353868,0.744284929,0.846880561
2573,0.042042917,0.430648756,0.847919237
1859,-0.693076031,1.795735022,0.848658123
214,-0.714205625,0.070125054,0.849536922
3441,-0.632016005,0.929413305,0.849705156
2068,-1.140982004,0.72683291,0.851676097
3248,-0.803279042,-0.397475362,0.85393405
178,-0.954697669,0.961831898,0.857017997
2101,0.507186823,-0.427513616,0.857055234
1882,-0.927593815,0.65588018,0.857222792
864,-1.411547387,-0.000217723,0.857706765
2286,0.556403925,0.813012167,0.858218522
2453,0.556403925,0.564434817,0.859102137
2006,0.36337819,0.829933595,0.860673012
1115,1.51775478,0.225645948,0.862790211
1891,-0.693076031,1.088109692,0.863495413
196,-1.303996075,0.070125054,0.86404269
3093,-0.757772767,1.49437273,0.8664062
333,-0.021502484,0.863476939,0.867859901
264,-0.901324528,0.526931854,0.86799873
262,1.318495922,-0.93311034,0.868193074
2306,-0.901324528,-0.58722335,0.868701976
1544,-1.011764514,0.371006336,0.868738981
2418,-0.73576221,0.977909047,0.869035
1707,-0.875817158,0.070125054,0.86939571
2997,0.99289989,0.526931854,0.869543673
905,-0.431561164,0.601398085,0.870005984
2907,-0.652002409,0.829933595,0.870394237
3577,-1.354370194,0.023501002,0.871946445
535,-1.011764514,2.444937995,0.873875678
2504,-0.227657104,-0.174838546,0.878179307
1688,0.394994511,0.160362696,0.880414779
1571,-1.17759363,0.289071661,0.88195874
583,-0.757772767,0.330398444,0.883088337
1335,-0.73576221,1.057028602,0.88361158
2676,-0.73576221,1.919549605,0.886078957
1284,-0.780267246,-0.93311034,0.887847243
1987,0.394994511,-0.282554741,0.890510285
1090,-1.354370194,-0.048517895,0.892530225
491,-1.140982004,1.41138654,0.894201211
2705,-0.693076031,2.201860841,0.896271912
1092,-0.826845578,0.619684474,0.896928225
374,-1.258454391,0.761626837,0.897019361
3285,-1.354370194,0.744284929,0.897411198
1025,-0.954697669,0.880102338,0.897611641
2555,-0.803279042,0.846754597,0.897802954
751,1.281550114,-0.227880049,0.898303918
2202,-1.567758383,0.880102338,0.898695489
3059,0.103446888,0.289071661,0.898850274
1722,-0.954697669,0.637844308,0.901706963
2601,-1.411547387,0.070125054,0.902452268
717,-0.803279042,0.046945496,0.902997428
647,0.689000305,-0.489375795,0.903987399
1661,-0.757772767,1.693699866,0.904995003
3084,-0.25725009,-0.767384301,0.906310436
3389,-1.479370101,-0.729314009,0.906972343
3601,1.236618143,0.545752277,0.909871129
1036,-0.31823085,0.545752277,0.911653493
1472,-1.041948201,0.371006336,0.912901057
1292,-0.213070029,1.057028602,0.913389011
2925,0.446691531,0.225645948,0.91781102
2371,-0.927593815,0.880102338,0.918522994
370,0.779511701,1.13415426,0.919171649
1698,-0.875817158,1.118881495,0.919567941
2506,-0.272264215,1.088109692,0.923463412
1784,-1.479370101,1.072608392,0.923697067
2874,-0.333877457,0.046945496,0.924254128
1573,-1.073418014,1.057028602,0.926094863
2263,-0.518725019,0.993899989,0.92636409
1423,-1.303996075,2.358113682,0.928157963
1911,-1.140982004,2.572086963,0.929027384
1717,-0.128248765,1.253760079,0.930174054
3047,-1.140982004,1.680746831,0.930344204
2580,0.426158022,0.863476939,0.931865925
2911,-1.140982004,0.795988492,0.932009084
1471,1.167936879,0.977909047,0.933457957
2429,-1.411547387,1.575435677,0.933529478
1265,0.651853123,-0.427513616,0.93622743
2869,-0.612371324,-0.024220536,0.937253795
1046,-0.632016005,0.507970447,0.93775339
2323,-1.216574491,0.138159617,0.939197913
2980,-0.365689454,0.469611695,0.940356309
683,1.167936879,0.863476939,0.941104439
1374,0.467037506,-1.385882298,0.941300329
844,-0.574040686,1.13415426,0.94153181
1266,-0.536890305,1.149353063,0.943720588
2180,-0.927593815,2.269525899,0.947389626
1931,-0.431561164,0.093048461,0.949669238
685,-0.46573343,0.778860693,0.949766749
675,-0.448537757,-0.397475362,0.952840217
2917,-0.875817158,2.074894165,0.953804642
2760,-1.411547387,1.009806097,0.954565223
1385,-0.954697669,2.336136243,0.954733217
1165,-0.365689454,-0.148886303,0.955060323
1556,-1.140982004,0.182340345,0.956129656
1162,-0.242382455,0.023501002,0.957789919
2250,-1.041948201,1.654703204,0.958390087
460,-0.593051416,1.732289574,0.959792688
584,-1.216574491,1.194516221,0.963246308
2295,-0.047572727,2.144630404,0.965946733
2481,-1.216574491,0.58298246,0.966394971
1358,-0.142080789,1.253760079,0.967519501
329,-1.140982004,-0.889367174,0.968739927
1929,-0.982721077,-0.847276495,0.970634883
827,-0.714205625,0.289071661,0.972098689
292,-1.411547387,0.993899989,0.973193625
1176,0.467037506,0.673794595,0.978388285
2247,-0.780267246,1.282981654,0.979226515
3231,-1.479370101,2.379980957,0.982889503
3490,-0.574040686,1.425357015,0.986667313
1482,0.788387493,0.601398085,0.987102071
2720,0.497215824,2.098271287,0.987597576
1273,0.265601039,1.057028602,0.988032125
1557,-1.011764514,1.439270814,0.988388383
2507,-0.114531535,2.477063454,0.989569646
3210,0.651853123,-1.567036168,0.990177369
2873,0.042042917,0.182340345,0.990333609
1607,-1.106353868,2.347138837,0.990350969
1665,1.757496223,-0.458135302,0.99182594
2209,-0.927593815,1.907344505,0.993334456
591,0.00418711,1.239050566,0.993733062
2434,-0.803279042,1.224274039,0.998043177
2726,-0.826845578,0.913068924,1.002102196
1964,-0.780267246,1.209429573,1.002938853
2963,1.198657327,-0.767384301,1.0039303
363,-0.954697669,1.383272755,1.004593856
2027,0.352735322,0.545752277,1.004843708
1806,0.841011399,0.795988492,1.006187188
3479,0.054488041,2.144630404,1.01064159
2290,-0.55532475,0.829933595,1.01119982
1876,-1.303996075,0.846754597,1.014442981
2716,-0.875817158,0.564434817,1.014588711
286,1.065806966,-0.767384301,1.016285231
523,-0.170101072,0.961831898,1.016756224
2797,-0.593051416,2.121515958,1.017312707
2744,-1.354370194,1.009806097,1.018202748
879,0.016894271,2.455672192,1.019605451
2206,-0.826845578,1.795735022,1.019631101
2299,-0.901324528,1.118881495,1.019699499
2535,-0.632016005,1.224274039,1.020024356
2417,1.325832364,0.945667134,1.020451717
458,-0.365689454,0.391052148,1.021579501
2022,-0.272264215,1.149353063,1.021861345
1375,-0.518725019,-0.20116426,1.021912585
1218,-1.073418014,1.425357015,1.027276808
257,-0.242382455,1.009806097,1.027864357
2436,-1.258454391,2.003944849,1.027923953
2969,-0.780267246,1.118881495,1.030663435
325,-1.354370194,1.833298855,1.031547418
929,-0.242382455,1.103533678,1.033399087
639,0.042042917,-0.073120917,1.034443065
508,-0.431561164,0.829933595,1.03487577
2486,-0.875817158,0.204099296,1.035494967
1291,-1.479370101,0.545752277,1.039053672
1290,-1.567758383,0.371006336,1.039493825
4,-0.500817436,1.009806097,1.039722327
317,-0.693076031,1.025628706,1.041972072
1708,-0.954697669,0.761626837,1.043712586
808,1.21389939,1.209429573,1.044320557
2051,-0.714205625,0.993899989,1.045299671
2490,-0.875817158,1.354923695,1.046691535
1049,0.103446888,0.977909047,1.047382883
2927,0.585442932,2.247090541,1.047863311
587,-0.780267246,0.72683291,1.048090841
2679,-0.536890305,0.961831898,1.050953784
3379,-0.398233049,2.051382301,1.052476182
3628,1.376710256,0.896632459,1.053384014
906,-0.184295582,0.350789912,1.053812567
2576,-1.140982004,1.041369119,1.053896586
1703,-0.632016005,0.829933595,1.058310942
2018,-1.106353868,0.070125054,1.05907364
3585,0.497215824,1.072608392,1.063275756
788,-0.55532475,2.235828347,1.064738536
2804,1.198657327,1.588768371,1.067669192
31,0.029512257,0.469611695,1.070945375
2463,-0.652002409,1.833298855,1.071445078
930,0.220612081,0.993899989,1.074448964
1613,-0.021502484,-0.20116426,1.078809375
3372,-1.140982004,0.795988492,1.085360998
2868,-1.073418014,1.009806097,1.086923232
2556,-0.536890305,1.757796149,1.088244798
268,-1.479370101,0.863476939,1.088583308
2135,-0.365689454,0.691589972,1.089053823
319,1.129080327,1.194516221,1.091215111
209,0.841011399,1.118881495,1.091767429
1584,0.517114563,0.070125054,1.093761093
777,-0.73576221,2.379980957,1.094016336
1213,-0.31823085,0.880102338,1.094946458
1713,0.186195327,0.880102338,1.095390788
3574,-1.106353868,0.778860693,1.095933723
1227,-0.901324528,0.929413305,1.097676694
1594,-0.170101072,-0.174838546,1.099910727
2937,-1.106353868,-0.000217723,1.103273475
3283,-1.567758383,2.665177185,1.103674985
115,-0.128248765,0.545752277,1.1048299
784,-0.142080789,0.993899989,1.105149227
1744,-1.140982004,1.239050566,1.105173788
654,0.436448542,0.72683291,1.105304778
2864,-1.411547387,1.508013145,1.105992331
1483,-1.303996075,1.118881495,1.106745093
2587,-0.242382455,1.282981654,1.107693824
22,2.006118088,0.709268655,1.10850316
2508,0.788387493,0.863476939,1.110978181
1122,0.016894271,-0.339023471,1.111484243
2231,-0.954697669,1.13415426,1.113735482
35,-0.333877457,0.846754597,1.114656454
1530,0.243231541,1.239050566,1.119165534
2160,0.042042917,1.575435677,1.11939316
1630,0.517114563,1.311945755,1.11962076
494,0.575803017,0.795988492,1.122244423
868,-0.213070029,-0.489375795,1.124086243
506,-0.954697669,2.179062618,1.125326691
3145,-1.567758383,1.194516221,1.125456367
2159,-0.25725009,0.564434817,1.125788623
2696,-1.411547387,-0.553873918,1.127141389
1974,0.09132719,1.326333354,1.130967934
754,-0.714205625,0.846754597,1.133019773
1053,0.446691531,-1.246878045,1.134190159
1643,-1.106353868,1.84573869,1.135464701
1768,-1.479370101,1.239050566,1.135553405
346,-1.411547387,-0.489375795,1.136246772
798,-1.106353868,0.761626837,1.142620991
2991,-0.500817436,-0.174838546,1.146025173
3270,0.042042917,0.795988492,1.14620967
484,-0.982721077,0.863476939,1.147308277
2659,-0.757772767,1.009806097,1.147636941
1175,1.049767664,1.26840348,1.148446347
2961,-0.757772767,0.846754597,1.150176266
305,-0.047572727,1.209429573,1.151072677
976,-1.479370101,1.615286433,1.152128651
1869,-1.140982004,-0.123292073,1.152352574
1787,-0.349695081,0.813012167,1.154917922
187,0.243231541,1.103533678,1.157799051
878,-0.087430327,-0.729314009,1.158022346
2677,-0.652002409,-1.246878045,1.160261911
260,2.018122126,0.070125054,1.161543961
2735,-1.106353868,1.882819343,1.162960437
1528,-0.875817158,0.58298246,1.165099187
913,-0.55532475,0.093048461,1.165567979
